CNPJ_CIA;DT_REFER;VERSAO;DENOM_CIA;CD_CVM;GRUPO_DFP;MOEDA;ESCALA_MOEDA;ORDEM_EXERC;DT_INI_EXERC;DT_FIM_EXERC;COLUNA_DF;CD_CONTA;DS_CONTA;VL_CONTA;ST_CONTA_FIXA
64.904.295/0001-03;2023-02-28;1;CAMIL ALIMENTOS S.A.;024228;DF Individual - Demonstração das Mutações do Patrimônio Líquido;REAL;MIL;ÚLTIMO;2022-03-01;2023-02-28;Reservas de Lucro;5.04.11;Transação de capital envolvendo acionistas não controladores;0.0000000000;N
64.904.295/0001-03;2023-02-28;1;CAMIL ALIMENTOS S.A.;024228;DF Individual - Demonstração das Mutações do Patrimônio Líquido;REAL;MIL;ÚLTIMO;2022-03-01;2023-02-28;Lucros ou Prejuízos Acumulados;5.04.11;Transação de capital envolvendo acionistas não controladores;0.0000000000;N
64.904.295/0001-03;2023-02-28;1;CAMIL ALIMENTOS S.A.;024228;DF Individual - Demonstração das Mutações do Patrimônio Líquido;REAL;MIL;ÚLTIMO;2022-03-01;2023-02-28;Outros Resultados Abrangentes;5.04.11;Transação de capital envolvendo acionistas não controladores;0.0000000000;N
64.904.295/0001-03;2023-02-28;1;CAMIL ALIMENTOS S.A.;024228;DF Individual - Demonstração das Mutações do Patrimônio Líquido;REAL;MIL;ÚLTIMO;2022-03-01;2023-02-28;Patrimônio Líquido;5.04.11;Transação de capital envolvendo acionistas não controladores;0.0000000000;N
64.904.295/0001-03;2023-02-28;1;CAMIL ALIMENTOS S.A.;024228;DF Individual - Demonstração das Mutações do Patrimônio Líquido;REAL;MIL;ÚLTIMO;2022-03-01;2023-02-28;Capital Social Integralizado;5.04.12; Redução de Capital - Cisão ;0.0000000000;N
64.904.295/0001-03;2023-02-28;1;CAMIL ALIMENTOS S.A.;024228;DF Individual - Demonstração das Mutações do Patrimônio Líquido;REAL;MIL;ÚLTIMO;2022-03-01;2023-02-28;Reservas de Capital, Opções Outorgadas e Ações em Tesouraria;5.04.12; Redução de Capital - Cisão ;0.0000000000;N
64.904.295/0001-03;2023-02-28;1;CAMIL ALIMENTOS S.A.;024228;DF Individual - Demonstração das Mutações do Patrimônio Líquido;REAL;MIL;ÚLTIMO;2022-03-01;2023-02-28;Reservas de Lucro;5.04.12; Redução de Capital - Cisão ;0.0000000000;N
64.904.295/0001-03;2023-02-28;1;CAMIL ALIMENTOS S.A.;024228;DF Individual - Demonstração das Mutações do Patrimônio Líquido;REAL;MIL;ÚLTIMO;2022-03-01;2023-02-28;Lucros ou Prejuízos Acumulados;5.04.12; Redução de Capital - Cisão ;0.0000000000;N
64.904.295/0001-03;2023-02-28;1;CAMIL ALIMENTOS S.A.;024228;DF Individual - Demonstração das Mutações do Patrimônio Líquido;REAL;MIL;ÚLTIMO;2022-03-01;2023-02-28;Outros Resultados Abrangentes;5.04.12; Redução de Capital - Cisão ;0.0000000000;N
64.904.295/0001-03;2023-02-28;1;CAMIL ALIMENTOS S.A.;024228;DF Individual - Demonstração das Mutações do Patrimônio Líquido;REAL;MIL;ÚLTIMO;2022-03-01;2023-02-28;Patrimônio Líquido;5.04.12; Redução de Capital - Cisão ;0.0000000000;N
64.904.295/0001-03;2023-02-28;1;CAMIL ALIMENTOS S.A.;024228;DF Individual - Demonstração das Mutações do Patrimônio Líquido;REAL;MIL;PENÚLTIMO;2021-03-01;2022-02-28;Capital Social Integralizado;5.05;Resultado Abrangente Total;0.0000000000;S
64.904.295/0001-03;2023-02-28;1;CAMIL ALIMENTOS S.A.;024228;DF Individual - Demonstração das Mutações do Patrimônio Líquido;REAL;MIL;ÚLTIMO;2022-03-01;2023-02-28;Capital Social Integralizado;5.05;Resultado Abrangente Total;0.0000000000;S
64.904.295/0001-03;2023-02-28;1;CAMIL ALIMENTOS S.A.;024228;DF Individual - Demonstração das Mutações do Patrimônio Líquido;REAL;MIL;PENÚLTIMO;2021-03-01;2022-02-28;Reservas de Capital, Opções Outorgadas e Ações em Tesouraria;5.05;Resultado Abrangente Total;0.0000000000;S
64.904.295/0001-03;2023-02-28;1;CAMIL ALIMENTOS S.A.;024228;DF Individual - Demonstração das Mutações do Patrimônio Líquido;REAL;MIL;ÚLTIMO;2022-03-01;2023-02-28;Reservas de Capital, Opções Outorgadas e Ações em Tesouraria;5.05;Resultado Abrangente Total;0.0000000000;S
64.904.295/0001-03;2023-02-28;1;CAMIL ALIMENTOS S.A.;024228;DF Individual - Demonstração das Mutações do Patrimônio Líquido;REAL;MIL;PENÚLTIMO;2021-03-01;2022-02-28;Reservas de Lucro;5.05;Resultado Abrangente Total;0.0000000000;S
64.904.295/0001-03;2023-02-28;1;CAMIL ALIMENTOS S.A.;024228;DF Individual - Demonstração das Mutações do Patrimônio Líquido;REAL;MIL;ÚLTIMO;2022-03-01;2023-02-28;Reservas de Lucro;5.05;Resultado Abrangente Total;0.0000000000;S
64.904.295/0001-03;2023-02-28;1;CAMIL ALIMENTOS S.A.;024228;DF Individual - Demonstração das Mutações do Patrimônio Líquido;REAL;MIL;PENÚLTIMO;2021-03-01;2022-02-28;Lucros ou Prejuízos Acumulados;5.05;Resultado Abrangente Total;481902.0000000000;S
64.904.295/0001-03;2023-02-28;1;CAMIL ALIMENTOS S.A.;024228;DF Individual - Demonstração das Mutações do Patrimônio Líquido;REAL;MIL;ÚLTIMO;2022-03-01;2023-02-28;Lucros ou Prejuízos Acumulados;5.05;Resultado Abrangente Total;357539.0000000000;S
64.904.295/0001-03;2023-02-28;1;CAMIL ALIMENTOS S.A.;024228;DF Individual - Demonstração das Mutações do Patrimônio Líquido;REAL;MIL;PENÚLTIMO;2021-03-01;2022-02-28;Outros Resultados Abrangentes;5.05;Resultado Abrangente Total;-159242.0000000000;S
64.904.295/0001-03;2023-02-28;1;CAMIL ALIMENTOS S.A.;024228;DF Individual - Demonstração das Mutações do Patrimônio Líquido;REAL;MIL;ÚLTIMO;2022-03-01;2023-02-28;Outros Resultados Abrangentes;5.05;Resultado Abrangente Total;-11570.0000000000;S
64.904.295/0001-03;2023-02-28;1;CAMIL ALIMENTOS S.A.;024228;DF Individual - Demonstração das Mutações do Patrimônio Líquido;REAL;MIL;PENÚLTIMO;2021-03-01;2022-02-28;Patrimônio Líquido;5.05;Resultado Abrangente Total;322660.0000000000;S
64.904.295/0001-03;2023-02-28;1;CAMIL ALIMENTOS S.A.;024228;DF Individual - Demonstração das Mutações do Patrimônio Líquido;REAL;MIL;ÚLTIMO;2022-03-01;2023-02-28;Patrimônio Líquido;5.05;Resultado Abrangente Total;345969.0000000000;S
64.904.295/0001-03;2023-02-28;1;CAMIL ALIMENTOS S.A.;024228;DF Individual - Demonstração das Mutações do Patrimônio Líquido;REAL;MIL;PENÚLTIMO;2021-03-01;2022-02-28;Capital Social Integralizado;5.05.01;Lucro Líquido do Período;0.0000000000;S
64.904.295/0001-03;2023-02-28;1;CAMIL ALIMENTOS S.A.;024228;DF Individual - Demonstração das Mutações do Patrimônio Líquido;REAL;MIL;ÚLTIMO;2022-03-01;2023-02-28;Capital Social Integralizado;5.05.01;Lucro Líquido do Período;0.0000000000;S
64.904.295/0001-03;2023-02-28;1;CAMIL ALIMENTOS S.A.;024228;DF Individual - Demonstração das Mutações do Patrimônio Líquido;REAL;MIL;PENÚLTIMO;2021-03-01;2022-02-28;Reservas de Capital, Opções Outorgadas e Ações em Tesouraria;5.05.01;Lucro Líquido do Período;0.0000000000;S
64.904.295/0001-03;2023-02-28;1;CAMIL ALIMENTOS S.A.;024228;DF Individual - Demonstração das Mutações do Patrimônio Líquido;REAL;MIL;ÚLTIMO;2022-03-01;2023-02-28;Reservas de Capital, Opções Outorgadas e Ações em Tesouraria;5.05.01;Lucro Líquido do Período;0.0000000000;S
64.904.295/0001-03;2023-02-28;1;CAMIL ALIMENTOS S.A.;024228;DF Individual - Demonstração das Mutações do Patrimônio Líquido;REAL;MIL;PENÚLTIMO;2021-03-01;2022-02-28;Reservas de Lucro;5.05.01;Lucro Líquido do Período;0.0000000000;S
64.904.295/0001-03;2023-02-28;1;CAMIL ALIMENTOS S.A.;024228;DF Individual - Demonstração das Mutações do Patrimônio Líquido;REAL;MIL;ÚLTIMO;2022-03-01;2023-02-28;Reservas de Lucro;5.05.01;Lucro Líquido do Período;0.0000000000;S
64.904.295/0001-03;2023-02-28;1;CAMIL ALIMENTOS S.A.;024228;DF Individual - Demonstração das Mutações do Patrimônio Líquido;REAL;MIL;PENÚLTIMO;2021-03-01;2022-02-28;Lucros ou Prejuízos Acumulados;5.05.01;Lucro Líquido do Período;477784.0000000000;S
64.904.295/0001-03;2023-02-28;1;CAMIL ALIMENTOS S.A.;024228;DF Individual - Demonstração das Mutações do Patrimônio Líquido;REAL;MIL;ÚLTIMO;2022-03-01;2023-02-28;Lucros ou Prejuízos Acumulados;5.05.01;Lucro Líquido do Período;353421.0000000000;S
64.904.295/0001-03;2023-02-28;1;CAMIL ALIMENTOS S.A.;024228;DF Individual - Demonstração das Mutações do Patrimônio Líquido;REAL;MIL;PENÚLTIMO;2021-03-01;2022-02-28;Outros Resultados Abrangentes;5.05.01;Lucro Líquido do Período;0.0000000000;S
64.904.295/0001-03;2023-02-28;1;CAMIL ALIMENTOS S.A.;024228;DF Individual - Demonstração das Mutações do Patrimônio Líquido;REAL;MIL;ÚLTIMO;2022-03-01;2023-02-28;Outros Resultados Abrangentes;5.05.01;Lucro Líquido do Período;0.0000000000;S
64.904.295/0001-03;2023-02-28;1;CAMIL ALIMENTOS S.A.;024228;DF Individual - Demonstração das Mutações do Patrimônio Líquido;REAL;MIL;PENÚLTIMO;2021-03-01;2022-02-28;Patrimônio Líquido;5.05.01;Lucro Líquido do Período;477784.0000000000;S
64.904.295/0001-03;2023-02-28;1;CAMIL ALIMENTOS S.A.;024228;DF Individual - Demonstração das Mutações do Patrimônio Líquido;REAL;MIL;ÚLTIMO;2022-03-01;2023-02-28;Patrimônio Líquido;5.05.01;Lucro Líquido do Período;353421.0000000000;S
64.904.295/0001-03;2023-02-28;1;CAMIL ALIMENTOS S.A.;024228;DF Individual - Demonstração das Mutações do Patrimônio Líquido;REAL;MIL;PENÚLTIMO;2021-03-01;2022-02-28;Capital Social Integralizado;5.05.02;Outros Resultados Abrangentes;0.0000000000;S
64.904.295/0001-03;2023-02-28;1;CAMIL ALIMENTOS S.A.;024228;DF Individual - Demonstração das Mutações do Patrimônio Líquido;REAL;MIL;ÚLTIMO;2022-03-01;2023-02-28;Capital Social Integralizado;5.05.02;Outros Resultados Abrangentes;0.0000000000;S
64.904.295/0001-03;2023-02-28;1;CAMIL ALIMENTOS S.A.;024228;DF Individual - Demonstração das Mutações do Patrimônio Líquido;REAL;MIL;PENÚLTIMO;2021-03-01;2022-02-28;Reservas de Capital, Opções Outorgadas e Ações em Tesouraria;5.05.02;Outros Resultados Abrangentes;0.0000000000;S
64.904.295/0001-03;2023-02-28;1;CAMIL ALIMENTOS S.A.;024228;DF Individual - Demonstração das Mutações do Patrimônio Líquido;REAL;MIL;ÚLTIMO;2022-03-01;2023-02-28;Reservas de Capital, Opções Outorgadas e Ações em Tesouraria;5.05.02;Outros Resultados Abrangentes;0.0000000000;S
64.904.295/0001-03;2023-02-28;1;CAMIL ALIMENTOS S.A.;024228;DF Individual - Demonstração das Mutações do Patrimônio Líquido;REAL;MIL;PENÚLTIMO;2021-03-01;2022-02-28;Reservas de Lucro;5.05.02;Outros Resultados Abrangentes;0.0000000000;S
64.904.295/0001-03;2023-02-28;1;CAMIL ALIMENTOS S.A.;024228;DF Individual - Demonstração das Mutações do Patrimônio Líquido;REAL;MIL;ÚLTIMO;2022-03-01;2023-02-28;Reservas de Lucro;5.05.02;Outros Resultados Abrangentes;0.0000000000;S
64.904.295/0001-03;2023-02-28;1;CAMIL ALIMENTOS S.A.;024228;DF Individual - Demonstração das Mutações do Patrimônio Líquido;REAL;MIL;PENÚLTIMO;2021-03-01;2022-02-28;Lucros ou Prejuízos Acumulados;5.05.02;Outros Resultados Abrangentes;4118.0000000000;S
64.904.295/0001-03;2023-02-28;1;CAMIL ALIMENTOS S.A.;024228;DF Individual - Demonstração das Mutações do Patrimônio Líquido;REAL;MIL;ÚLTIMO;2022-03-01;2023-02-28;Lucros ou Prejuízos Acumulados;5.05.02;Outros Resultados Abrangentes;4118.0000000000;S
64.904.295/0001-03;2023-02-28;1;CAMIL ALIMENTOS S.A.;024228;DF Individual - Demonstração das Mutações do Patrimônio Líquido;REAL;MIL;PENÚLTIMO;2021-03-01;2022-02-28;Outros Resultados Abrangentes;5.05.02;Outros Resultados Abrangentes;-159242.0000000000;S
64.904.295/0001-03;2023-02-28;1;CAMIL ALIMENTOS S.A.;024228;DF Individual - Demonstração das Mutações do Patrimônio Líquido;REAL;MIL;ÚLTIMO;2022-03-01;2023-02-28;Outros Resultados Abrangentes;5.05.02;Outros Resultados Abrangentes;-11570.0000000000;S
64.904.295/0001-03;2023-02-28;1;CAMIL ALIMENTOS S.A.;024228;DF Individual - Demonstração das Mutações do Patrimônio Líquido;REAL;MIL;PENÚLTIMO;2021-03-01;2022-02-28;Patrimônio Líquido;5.05.02;Outros Resultados Abrangentes;-155124.0000000000;S
64.904.295/0001-03;2023-02-28;1;CAMIL ALIMENTOS S.A.;024228;DF Individual - Demonstração das Mutações do Patrimônio Líquido;REAL;MIL;ÚLTIMO;2022-03-01;2023-02-28;Patrimônio Líquido;5.05.02;Outros Resultados Abrangentes;-7452.0000000000;S
64.904.295/0001-03;2023-02-28;1;CAMIL ALIMENTOS S.A.;024228;DF Individual - Demonstração das Mutações do Patrimônio Líquido;REAL;MIL;PENÚLTIMO;2021-03-01;2022-02-28;Capital Social Integralizado;5.05.02.01;Ajustes de Instrumentos Financeiros;0.0000000000;S
64.904.295/0001-03;2023-02-28;1;CAMIL ALIMENTOS S.A.;024228;DF Individual - Demonstração das Mutações do Patrimônio Líquido;REAL;MIL;ÚLTIMO;2022-03-01;2023-02-28;Capital Social Integralizado;5.05.02.01;Ajustes de Instrumentos Financeiros;0.0000000000;S
64.904.295/0001-03;2023-02-28;1;CAMIL ALIMENTOS S.A.;024228;DF Individual - Demonstração das Mutações do Patrimônio Líquido;REAL;MIL;PENÚLTIMO;2021-03-01;2022-02-28;Reservas de Capital, Opções Outorgadas e Ações em Tesouraria;5.05.02.01;Ajustes de Instrumentos Financeiros;0.0000000000;S
64.904.295/0001-03;2023-02-28;1;CAMIL ALIMENTOS S.A.;024228;DF Individual - Demonstração das Mutações do Patrimônio Líquido;REAL;MIL;ÚLTIMO;2022-03-01;2023-02-28;Reservas de Capital, Opções Outorgadas e Ações em Tesouraria;5.05.02.01;Ajustes de Instrumentos Financeiros;0.0000000000;S
64.904.295/0001-03;2023-02-28;1;CAMIL ALIMENTOS S.A.;024228;DF Individual - Demonstração das Mutações do Patrimônio Líquido;REAL;MIL;PENÚLTIMO;2021-03-01;2022-02-28;Reservas de Lucro;5.05.02.01;Ajustes de Instrumentos Financeiros;0.0000000000;S
64.904.295/0001-03;2023-02-28;1;CAMIL ALIMENTOS S.A.;024228;DF Individual - Demonstração das Mutações do Patrimônio Líquido;REAL;MIL;ÚLTIMO;2022-03-01;2023-02-28;Reservas de Lucro;5.05.02.01;Ajustes de Instrumentos Financeiros;0.0000000000;S
64.904.295/0001-03;2023-02-28;1;CAMIL ALIMENTOS S.A.;024228;DF Individual - Demonstração das Mutações do Patrimônio Líquido;REAL;MIL;PENÚLTIMO;2021-03-01;2022-02-28;Lucros ou Prejuízos Acumulados;5.05.02.01;Ajustes de Instrumentos Financeiros;0.0000000000;S
64.904.295/0001-03;2023-02-28;1;CAMIL ALIMENTOS S.A.;024228;DF Individual - Demonstração das Mutações do Patrimônio Líquido;REAL;MIL;ÚLTIMO;2022-03-01;2023-02-28;Lucros ou Prejuízos Acumulados;5.05.02.01;Ajustes de Instrumentos Financeiros;0.0000000000;S
64.904.295/0001-03;2023-02-28;1;CAMIL ALIMENTOS S.A.;024228;DF Individual - Demonstração das Mutações do Patrimônio Líquido;REAL;MIL;PENÚLTIMO;2021-03-01;2022-02-28;Outros Resultados Abrangentes;5.05.02.01;Ajustes de Instrumentos Financeiros;0.0000000000;S
64.904.295/0001-03;2023-02-28;1;CAMIL ALIMENTOS S.A.;024228;DF Individual - Demonstração das Mutações do Patrimônio Líquido;REAL;MIL;ÚLTIMO;2022-03-01;2023-02-28;Outros Resultados Abrangentes;5.05.02.01;Ajustes de Instrumentos Financeiros;0.0000000000;S
64.904.295/0001-03;2023-02-28;1;CAMIL ALIMENTOS S.A.;024228;DF Individual - Demonstração das Mutações do Patrimônio Líquido;REAL;MIL;PENÚLTIMO;2021-03-01;2022-02-28;Patrimônio Líquido;5.05.02.01;Ajustes de Instrumentos Financeiros;0.0000000000;S
64.904.295/0001-03;2023-02-28;1;CAMIL ALIMENTOS S.A.;024228;DF Individual - Demonstração das Mutações do Patrimônio Líquido;REAL;MIL;ÚLTIMO;2022-03-01;2023-02-28;Patrimônio Líquido;5.05.02.01;Ajustes de Instrumentos Financeiros;0.0000000000;S
64.904.295/0001-03;2023-02-28;1;CAMIL ALIMENTOS S.A.;024228;DF Individual - Demonstração das Mutações do Patrimônio Líquido;REAL;MIL;PENÚLTIMO;2021-03-01;2022-02-28;Capital Social Integralizado;5.05.02.02;Tributos s/ Ajustes Instrumentos Financeiros;0.0000000000;S
64.904.295/0001-03;2023-02-28;1;CAMIL ALIMENTOS S.A.;024228;DF Individual - Demonstração das Mutações do Patrimônio Líquido;REAL;MIL;ÚLTIMO;2022-03-01;2023-02-28;Capital Social Integralizado;5.05.02.02;Tributos s/ Ajustes Instrumentos Financeiros;0.0000000000;S
64.904.295/0001-03;2023-02-28;1;CAMIL ALIMENTOS S.A.;024228;DF Individual - Demonstração das Mutações do Patrimônio Líquido;REAL;MIL;PENÚLTIMO;2021-03-01;2022-02-28;Reservas de Capital, Opções Outorgadas e Ações em Tesouraria;5.05.02.02;Tributos s/ Ajustes Instrumentos Financeiros;0.0000000000;S
64.904.295/0001-03;2023-02-28;1;CAMIL ALIMENTOS S.A.;024228;DF Individual - Demonstração das Mutações do Patrimônio Líquido;REAL;MIL;ÚLTIMO;2022-03-01;2023-02-28;Reservas de Capital, Opções Outorgadas e Ações em Tesouraria;5.05.02.02;Tributos s/ Ajustes Instrumentos Financeiros;0.0000000000;S
64.904.295/0001-03;2023-02-28;1;CAMIL ALIMENTOS S.A.;024228;DF Individual - Demonstração das Mutações do Patrimônio Líquido;REAL;MIL;PENÚLTIMO;2021-03-01;2022-02-28;Reservas de Lucro;5.05.02.02;Tributos s/ Ajustes Instrumentos Financeiros;0.0000000000;S
64.904.295/0001-03;2023-02-28;1;CAMIL ALIMENTOS S.A.;024228;DF Individual - Demonstração das Mutações do Patrimônio Líquido;REAL;MIL;ÚLTIMO;2022-03-01;2023-02-28;Reservas de Lucro;5.05.02.02;Tributos s/ Ajustes Instrumentos Financeiros;0.0000000000;S
64.904.295/0001-03;2023-02-28;1;CAMIL ALIMENTOS S.A.;024228;DF Individual - Demonstração das Mutações do Patrimônio Líquido;REAL;MIL;PENÚLTIMO;2021-03-01;2022-02-28;Lucros ou Prejuízos Acumulados;5.05.02.02;Tributos s/ Ajustes Instrumentos Financeiros;0.0000000000;S
64.904.295/0001-03;2023-02-28;1;CAMIL ALIMENTOS S.A.;024228;DF Individual - Demonstração das Mutações do Patrimônio Líquido;REAL;MIL;ÚLTIMO;2022-03-01;2023-02-28;Lucros ou Prejuízos Acumulados;5.05.02.02;Tributos s/ Ajustes Instrumentos Financeiros;0.0000000000;S
64.904.295/0001-03;2023-02-28;1;CAMIL ALIMENTOS S.A.;024228;DF Individual - Demonstração das Mutações do Patrimônio Líquido;REAL;MIL;PENÚLTIMO;2021-03-01;2022-02-28;Outros Resultados Abrangentes;5.05.02.02;Tributos s/ Ajustes Instrumentos Financeiros;0.0000000000;S
64.904.295/0001-03;2023-02-28;1;CAMIL ALIMENTOS S.A.;024228;DF Individual - Demonstração das Mutações do Patrimônio Líquido;REAL;MIL;ÚLTIMO;2022-03-01;2023-02-28;Outros Resultados Abrangentes;5.05.02.02;Tributos s/ Ajustes Instrumentos Financeiros;0.0000000000;S
64.904.295/0001-03;2023-02-28;1;CAMIL ALIMENTOS S.A.;024228;DF Individual - Demonstração das Mutações do Patrimônio Líquido;REAL;MIL;PENÚLTIMO;2021-03-01;2022-02-28;Patrimônio Líquido;5.05.02.02;Tributos s/ Ajustes Instrumentos Financeiros;0.0000000000;S
64.904.295/0001-03;2023-02-28;1;CAMIL ALIMENTOS S.A.;024228;DF Individual - Demonstração das Mutações do Patrimônio Líquido;REAL;MIL;ÚLTIMO;2022-03-01;2023-02-28;Patrimônio Líquido;5.05.02.02;Tributos s/ Ajustes Instrumentos Financeiros;0.0000000000;S
64.904.295/0001-03;2023-02-28;1;CAMIL ALIMENTOS S.A.;024228;DF Individual - Demonstração das Mutações do Patrimônio Líquido;REAL;MIL;PENÚLTIMO;2021-03-01;2022-02-28;Capital Social Integralizado;5.05.02.03;Equiv. Patrim. s/Result. Abrang. Controladas e Coligadas;0.0000000000;S
64.904.295/0001-03;2023-02-28;1;CAMIL ALIMENTOS S.A.;024228;DF Individual - Demonstração das Mutações do Patrimônio Líquido;REAL;MIL;ÚLTIMO;2022-03-01;2023-02-28;Capital Social Integralizado;5.05.02.03;Equiv. Patrim. s/Result. Abrang. Controladas e Coligadas;0.0000000000;S
64.904.295/0001-03;2023-02-28;1;CAMIL ALIMENTOS S.A.;024228;DF Individual - Demonstração das Mutações do Patrimônio Líquido;REAL;MIL;PENÚLTIMO;2021-03-01;2022-02-28;Reservas de Capital, Opções Outorgadas e Ações em Tesouraria;5.05.02.03;Equiv. Patrim. s/Result. Abrang. Controladas e Coligadas;0.0000000000;S
64.904.295/0001-03;2023-02-28;1;CAMIL ALIMENTOS S.A.;024228;DF Individual - Demonstração das Mutações do Patrimônio Líquido;REAL;MIL;ÚLTIMO;2022-03-01;2023-02-28;Reservas de Capital, Opções Outorgadas e Ações em Tesouraria;5.05.02.03;Equiv. Patrim. s/Result. Abrang. Controladas e Coligadas;0.0000000000;S
64.904.295/0001-03;2023-02-28;1;CAMIL ALIMENTOS S.A.;024228;DF Individual - Demonstração das Mutações do Patrimônio Líquido;REAL;MIL;PENÚLTIMO;2021-03-01;2022-02-28;Reservas de Lucro;5.05.02.03;Equiv. Patrim. s/Result. Abrang. Controladas e Coligadas;0.0000000000;S
64.904.295/0001-03;2023-02-28;1;CAMIL ALIMENTOS S.A.;024228;DF Individual - Demonstração das Mutações do Patrimônio Líquido;REAL;MIL;ÚLTIMO;2022-03-01;2023-02-28;Reservas de Lucro;5.05.02.03;Equiv. Patrim. s/Result. Abrang. Controladas e Coligadas;0.0000000000;S
64.904.295/0001-03;2023-02-28;1;CAMIL ALIMENTOS S.A.;024228;DF Individual - Demonstração das Mutações do Patrimônio Líquido;REAL;MIL;PENÚLTIMO;2021-03-01;2022-02-28;Lucros ou Prejuízos Acumulados;5.05.02.03;Equiv. Patrim. s/Result. Abrang. Controladas e Coligadas;0.0000000000;S
64.904.295/0001-03;2023-02-28;1;CAMIL ALIMENTOS S.A.;024228;DF Individual - Demonstração das Mutações do Patrimônio Líquido;REAL;MIL;ÚLTIMO;2022-03-01;2023-02-28;Lucros ou Prejuízos Acumulados;5.05.02.03;Equiv. Patrim. s/Result. Abrang. Controladas e Coligadas;0.0000000000;S
64.904.295/0001-03;2023-02-28;1;CAMIL ALIMENTOS S.A.;024228;DF Individual - Demonstração das Mutações do Patrimônio Líquido;REAL;MIL;PENÚLTIMO;2021-03-01;2022-02-28;Outros Resultados Abrangentes;5.05.02.03;Equiv. Patrim. s/Result. Abrang. Controladas e Coligadas;0.0000000000;S
64.904.295/0001-03;2023-02-28;1;CAMIL ALIMENTOS S.A.;024228;DF Individual - Demonstração das Mutações do Patrimônio Líquido;REAL;MIL;ÚLTIMO;2022-03-01;2023-02-28;Outros Resultados Abrangentes;5.05.02.03;Equiv. Patrim. s/Result. Abrang. Controladas e Coligadas;0.0000000000;S
64.904.295/0001-03;2023-02-28;1;CAMIL ALIMENTOS S.A.;024228;DF Individual - Demonstração das Mutações do Patrimônio Líquido;REAL;MIL;PENÚLTIMO;2021-03-01;2022-02-28;Patrimônio Líquido;5.05.02.03;Equiv. Patrim. s/Result. Abrang. Controladas e Coligadas;0.0000000000;S
64.904.295/0001-03;2023-02-28;1;CAMIL ALIMENTOS S.A.;024228;DF Individual - Demonstração das Mutações do Patrimônio Líquido;REAL;MIL;ÚLTIMO;2022-03-01;2023-02-28;Patrimônio Líquido;5.05.02.03;Equiv. Patrim. s/Result. Abrang. Controladas e Coligadas;0.0000000000;S
64.904.295/0001-03;2023-02-28;1;CAMIL ALIMENTOS S.A.;024228;DF Individual - Demonstração das Mutações do Patrimônio Líquido;REAL;MIL;PENÚLTIMO;2021-03-01;2022-02-28;Capital Social Integralizado;5.05.02.04;Ajustes de Conversão do Período;0.0000000000;S
64.904.295/0001-03;2023-02-28;1;CAMIL ALIMENTOS S.A.;024228;DF Individual - Demonstração das Mutações do Patrimônio Líquido;REAL;MIL;ÚLTIMO;2022-03-01;2023-02-28;Capital Social Integralizado;5.05.02.04;Ajustes de Conversão do Período;0.0000000000;S
64.904.295/0001-03;2023-02-28;1;CAMIL ALIMENTOS S.A.;024228;DF Individual - Demonstração das Mutações do Patrimônio Líquido;REAL;MIL;PENÚLTIMO;2021-03-01;2022-02-28;Reservas de Capital, Opções Outorgadas e Ações em Tesouraria;5.05.02.04;Ajustes de Conversão do Período;0.0000000000;S
64.904.295/0001-03;2023-02-28;1;CAMIL ALIMENTOS S.A.;024228;DF Individual - Demonstração das Mutações do Patrimônio Líquido;REAL;MIL;ÚLTIMO;2022-03-01;2023-02-28;Reservas de Capital, Opções Outorgadas e Ações em Tesouraria;5.05.02.04;Ajustes de Conversão do Período;0.0000000000;S
64.904.295/0001-03;2023-02-28;1;CAMIL ALIMENTOS S.A.;024228;DF Individual - Demonstração das Mutações do Patrimônio Líquido;REAL;MIL;PENÚLTIMO;2021-03-01;2022-02-28;Reservas de Lucro;5.05.02.04;Ajustes de Conversão do Período;0.0000000000;S
64.904.295/0001-03;2023-02-28;1;CAMIL ALIMENTOS S.A.;024228;DF Individual - Demonstração das Mutações do Patrimônio Líquido;REAL;MIL;ÚLTIMO;2022-03-01;2023-02-28;Reservas de Lucro;5.05.02.04;Ajustes de Conversão do Período;0.0000000000;S
64.904.295/0001-03;2023-02-28;1;CAMIL ALIMENTOS S.A.;024228;DF Individual - Demonstração das Mutações do Patrimônio Líquido;REAL;MIL;PENÚLTIMO;2021-03-01;2022-02-28;Lucros ou Prejuízos Acumulados;5.05.02.04;Ajustes de Conversão do Período;0.0000000000;S
64.904.295/0001-03;2023-02-28;1;CAMIL ALIMENTOS S.A.;024228;DF Individual - Demonstração das Mutações do Patrimônio Líquido;REAL;MIL;ÚLTIMO;2022-03-01;2023-02-28;Lucros ou Prejuízos Acumulados;5.05.02.04;Ajustes de Conversão do Período;0.0000000000;S
64.904.295/0001-03;2023-02-28;1;CAMIL ALIMENTOS S.A.;024228;DF Individual - Demonstração das Mutações do Patrimônio Líquido;REAL;MIL;PENÚLTIMO;2021-03-01;2022-02-28;Outros Resultados Abrangentes;5.05.02.04;Ajustes de Conversão do Período;0.0000000000;S
64.904.295/0001-03;2023-02-28;1;CAMIL ALIMENTOS S.A.;024228;DF Individual - Demonstração das Mutações do Patrimônio Líquido;REAL;MIL;ÚLTIMO;2022-03-01;2023-02-28;Outros Resultados Abrangentes;5.05.02.04;Ajustes de Conversão do Período;0.0000000000;S
